Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude,year,Date
2017S006604    ,Sant Marti,Sant Martí de Provençals,Guipúscoa                                         ,Saturday,7,29,14,Afternoon,1,0,1,2,2.196887,41.415935,2017,2017-07-29
2017S004051    ,Sant Marti,el Clot,Meridiana                                         ,Friday,5,5,8,Morning,1,0,1,1,2.187172,41.407432,2017,2017-05-05
2017S009419    ,Sant Marti,Sant Martí de Provençals,Pont del Treball Digne                            ,Monday,11,13,15,Afternoon,1,0,1,3,2.19737,41.421808,2017,2017-11-13
2017S006434    ,Sant Marti,Sant Martí de Provençals,Bac de Roda                                       ,Sunday,7,23,20,Afternoon,1,0,1,2,2.197293,41.412396,2017,2017-07-23
2017S006960    ,Sant Marti,Sant Martí de Provençals,Bac de Roda                                       ,Sunday,8,13,17,Afternoon,1,0,1,3,2.196339,41.413514,2017,2017-08-13
2017S001507    ,Sant Marti,el Clot,CONSELL DE CENT / Av Meridiana                    ,Thursday,2,23,18,Afternoon,1,0,1,2,2.186853,41.406763,2017,2017-02-23
2017S010781    ,Sant Marti,Sant Martí de Provençals,Espronceda / Andrade                              ,Sunday,12,31,18,Afternoon,1,0,1,2,2.195821,41.412008,2017,2017-12-31
2017S001494    ,Sant Marti,Sant Martí de Provençals,RBLA GUIPÚSCOA                                    ,Thursday,2,23,9,Morning,2,0,2,3,2.194071,41.414359,2017,2017-02-23
2017S010663    ,Sant Marti,Sant Martí de Provençals,Bac de Roda / Guipúscoa                           ,Tuesday,12,26,9,Morning,1,0,1,1,2.194697,41.41453,2017,2017-12-26
2017S004257    ,Sant Marti,el Clot,Independència / Consell de Cent                   ,Saturday,5,13,12,Morning,1,0,1,2,2.185657,41.406065,2017,2017-05-13
2017S003177    ,Sant Marti,el Camp de l'Arpa del Clot,Meridiana                                         ,Thursday,4,6,8,Morning,1,0,1,2,2.186557,41.408913,2017,2017-04-06
2017S005959    ,Sant Marti,el Camp de l'Arpa del Clot,Meridiana / Aragó                                 ,Sunday,7,9,2,Night,0,1,1,2,2.186855,41.408523,2017,2017-07-09
2017S002087    ,Sant Marti,el Clot,ARAGÓ                                             ,Wednesday,3,15,15,Afternoon,2,0,2,2,2.190657,41.411991,2017,2017-03-15
2017S002235    ,Sant Marti,el Clot,NAVAS DE TOLOSA / Aragó                           ,Monday,3,20,12,Morning,2,0,2,2,2.191279,41.411973,2017,2017-03-20
2017S006881    ,Sant Marti,el Clot,Aragó / Muntanya                                  ,Thursday,8,10,8,Morning,1,0,1,2,2.189447,41.410589,2017,2017-08-10
2017S008897    ,Sant Marti,el Clot,Corts Catalanes                                   ,Friday,10,27,12,Morning,1,0,1,2,2.190955,41.406769,2017,2017-10-27
2017S008875    ,Sant Marti,el Clot,Bilbao / Verneda                                  ,Thursday,10,26,19,Afternoon,2,0,2,2,2.191767,41.411606,2017,2017-10-26
2017S003578    ,Sant Marti,el Clot,València                                          ,Friday,4,21,18,Afternoon,1,0,1,3,2.187637,41.410827,2017,2017-04-21
2017S008758    ,Sant Marti,el Clot,Corts Catalanes                                   ,Monday,10,23,9,Morning,1,0,1,2,2.190561,41.406471,2017,2017-10-23
2017S010352    ,Sant Marti,el Clot,Meridiana / Múrcia                                ,Thursday,12,14,18,Afternoon,1,0,1,2,2.186897,41.413979,2017,2017-12-14
2017S003378    ,Sant Marti,el Clot,Múrcia / Las Navas de Tolosa                      ,Thursday,4,13,19,Afternoon,2,0,2,2,2.187887,41.414538,2017,2017-04-13
2017S005738    ,Sant Marti,el Clot,Las Navas de Tolosa / Múrcia                      ,Sunday,7,2,7,Morning,0,0,0,2,2.187887,41.414538,2017,2017-07-02
2017S005798    ,Sant Marti,el Camp de l'Arpa del Clot,Mallorca                                          ,Tuesday,7,4,10,Morning,1,0,1,2,2.186269,41.411778,2017,2017-07-04
2017S004032    ,Sant Marti,el Besòs i el Maresme,Prim / Llull                                      ,Saturday,5,6,23,Night,2,1,3,2,2.217554,41.412645,2017,2017-05-06
2017S002288    ,Sant Marti,el Besòs i el Maresme,RDA LITORAL(LLOBRE                                ,Wednesday,3,22,10,Morning,2,0,2,3,2.221726,41.410514,2017,2017-03-22
2017S007707    ,Sant Marti,el Besòs i el Maresme,B-10 (Llobregat)                                  ,Monday,9,18,6,Morning,1,0,1,2,2.222572,41.412207,2017,2017-09-18
2017S006806    ,Sant Marti,la Verneda i la Pau,Prim / Guipúscoa                                  ,Sunday,8,6,23,Night,2,0,2,3,2.204909,41.422204,2017,2017-08-06
2017S009572    ,Sant Marti,el Besòs i el Maresme,Eduard Maristany / Sant Ramon de Penyafort        ,Friday,11,17,18,Afternoon,3,0,3,2,2.220686,41.413093,2017,2017-11-17
2017S001388    ,Sant Marti,el Besòs i el Maresme,PL FÒRUM                                          ,Sunday,2,19,14,Afternoon,2,0,2,1,2.221698,41.411038,2017,2017-02-19
2017S004130    ,Sant Marti,el Besòs i el Maresme,Sant Ramon de Penyafort                           ,Tuesday,5,9,18,Afternoon,1,0,1,2,2.220684,41.413521,2017,2017-05-09
2017S004955    ,Sant Marti,Sant Martí de Provençals,Guipúscoa / Agricultura                           ,Tuesday,6,6,16,Afternoon,1,0,1,1,2.200363,41.418811,2017,2017-06-06
2017S005341    ,Sant Marti,la Verneda i la Pau,Cantàbria / Concili de Trento                     ,Sunday,6,18,22,Night,3,0,3,2,2.202633,41.418803,2017,2017-06-18
2017S000154    ,Sant Marti,la Verneda i la Pau,RBLA GUIPÚSCOA                                    ,Saturday,1,7,13,Morning,1,0,1,1,2.202182,41.419901,2017,2017-01-07
2017S000594    ,Sant Marti,la Verneda i la Pau,SANTANDER                                         ,Monday,1,23,7,Morning,1,0,1,2,2.202264,41.427273,2017,2017-01-23
2017S005400    ,Sant Marti,Sant Martí de Provençals,C-31                                              ,Tuesday,6,20,9,Morning,2,0,2,4,2.20411,41.416106,2017,2017-06-20
2017S009301    ,Sant Marti,la Verneda i la Pau,Santander                                         ,Friday,11,10,10,Morning,1,0,1,2,2.196435,41.422525,2017,2017-11-10
2017S008799    ,Sant Marti,la Verneda i la Pau,Puigcerdà / Cantàbria                             ,Tuesday,10,24,14,Afternoon,1,0,1,1,2.199746,41.424763,2017,2017-10-24
2017S000015    ,Sant Marti,la Verneda i la Pau,CANTÀBRIA                                         ,Sunday,1,1,17,Afternoon,2,0,2,3,2.199774,41.421282,2017,2017-01-01
2017S006401    ,Sant Marti,la Verneda i la Pau,Prim                                              ,Saturday,7,22,2,Night,1,0,1,1,2.202187,41.423618,2017,2017-07-22
2017S001926    ,Sant Marti,la Verneda i la Pau,RBLA PRIM                                         ,Thursday,3,9,11,Morning,1,0,1,1,2.206265,41.420781,2017,2017-03-09
2017S009074    ,Sant Marti,Sant Martí de Provençals,Guipúscoa                                         ,Friday,11,3,11,Morning,1,0,1,1,2.200805,41.418871,2017,2017-11-03
2017S007392    ,Sant Marti,Sant Martí de Provençals,Cantàbria / Guipúscoa                             ,Monday,9,4,21,Afternoon,1,0,1,2,2.201495,41.419661,2017,2017-09-04
2017S008830    ,Sant Marti,el Besòs i el Maresme,Prim / Bolívia                                    ,Wednesday,10,25,15,Afternoon,1,0,1,2,2.210847,41.41773,2017,2017-10-25
2017S000953    ,Sant Marti,el Besòs i el Maresme,PUJADES                                           ,Saturday,2,4,13,Morning,1,0,1,3,2.213508,41.411172,2017,2017-02-04
2017S003268    ,Sant Marti,Provençals del Poblenou,Bac de Roda / Diagonal                            ,Sunday,4,9,18,Afternoon,2,0,2,2,2.203962,41.407568,2017,2017-04-09
2017S000429    ,Sant Marti,Provençals del Poblenou,PERE IV / Josep Pla                               ,Monday,1,16,20,Afternoon,3,0,3,2,2.207263,41.415287,2017,2017-01-16
2017S000233    ,Sant Marti,Provençals del Poblenou,CRISTÓBAL DE MOURA / Bac de Roda                  ,Tuesday,1,10,18,Afternoon,1,0,1,2,2.202878,41.408369,2017,2017-01-10
2017S000526    ,Sant Marti,Provençals del Poblenou,CRISTÓBAL DE MOURA / Josep Pla                    ,Friday,1,20,9,Morning,1,0,1,1,2.209633,41.4135,2017,2017-01-20
2017S006046    ,Sant Marti,el Besòs i el Maresme,Prim / Cristóbal de Moura                         ,Tuesday,7,11,21,Afternoon,1,0,1,2,2.213061,41.416011,2017,2017-07-11
2017S001659    ,Sant Marti,el Besòs i el Maresme,RBLA PRIM / Bernat Metge                          ,Tuesday,2,28,18,Afternoon,4,0,4,2,2.209859,41.41847,2017,2017-02-28
2017S000589    ,Sant Marti,el Besòs i el Maresme,GV CORTS CATALANES / Rbla Prim                    ,Sunday,1,22,9,Morning,0,0,0,2,2.208398,41.419569,2017,2017-01-22
2017S005050    ,Sant Marti,el Besòs i el Maresme,Corts Catalanes / Prim                            ,Friday,6,9,12,Morning,1,0,1,1,2.208398,41.419569,2017,2017-06-09
2017S004969    ,Sant Marti,el Poblenou,Pujades                                           ,Tuesday,6,6,20,Afternoon,1,0,1,1,2.198497,41.400156,2017,2017-06-06
2017S008837    ,Sant Marti,el Poblenou,Doctor Trueta / Llacuna                           ,Wednesday,10,25,17,Afternoon,1,0,1,2,2.202859,41.398126,2017,2017-10-25
2017S003516    ,Sant Marti,el Poblenou,Aymà / Perelló                                    ,Thursday,4,20,8,Morning,1,0,1,2,2.204853,41.397331,2017,2017-04-20
2017S002545    ,Sant Marti,el Poblenou,RDA LITORAL(LLOBRE                                ,Thursday,3,30,13,Morning,1,0,1,2,2.202318,41.392397,2017,2017-03-30
2017S004512    ,Sant Marti,el Poblenou,Pallars / Ciutat de Granada                       ,Monday,5,22,7,Morning,1,0,1,2,2.196091,41.399874,2017,2017-05-22
2017S004750    ,Sant Marti,el Poblenou,Doctor Trueta / Llacuna                           ,Tuesday,5,30,11,Morning,1,0,1,2,2.202859,41.398126,2017,2017-05-30
2017S000595    ,Sant Marti,el Poblenou,GV CORTS CATALANES / Maresme                      ,Monday,1,23,7,Morning,1,0,1,1,2.207298,41.418703,2017,2017-01-23
2017S001052    ,Sant Marti,el Poblenou,GV CORTS CATALANES / Rbla Prim                    ,Wednesday,2,8,14,Afternoon,1,0,1,2,2.208398,41.419569,2017,2017-02-08
2017S003368    ,Sant Marti,el Poblenou,Àvila / Doctor Trueta                             ,Thursday,4,13,15,Afternoon,0,0,0,2,2.198306,41.394738,2017,2017-04-13
2017S005243    ,Sant Marti,Provençals del Poblenou,Espronceda / Diagonal                             ,Thursday,6,15,14,Afternoon,1,0,1,2,2.202379,41.407029,2017,2017-06-15
2017S005976    ,Sant Marti,Provençals del Poblenou,Perú / Espronceda                                 ,Sunday,7,9,20,Afternoon,3,0,3,2,2.198342,41.410089,2017,2017-07-09
2017S007439    ,Sant Marti,Provençals del Poblenou,Espronceda / Perú                                 ,Thursday,9,7,3,Night,2,0,2,2,2.198342,41.410089,2017,2017-09-07
2017S004253    ,Sant Marti,Provençals del Poblenou,C-31                                              ,Saturday,5,13,11,Morning,1,0,1,2,2.205805,41.417384,2017,2017-05-13
2017S001907    ,Sant Marti,Provençals del Poblenou,PERÚ                                              ,Wednesday,3,8,20,Afternoon,1,0,1,2,2.196447,41.408934,2017,2017-03-08
2017S010722    ,Sant Marti,Provençals del Poblenou,Josep Pla / Perú                                  ,Thursday,12,28,12,Morning,1,0,1,2,2.206224,41.416095,2017,2017-12-28
2017S004332    ,Sant Marti,Provençals del Poblenou,C-31                                              ,Monday,5,15,23,Night,1,0,1,2,2.203262,41.415467,2017,2017-05-15
2017S009174    ,Sant Marti,Provençals del Poblenou,Corts Catalanes / Espronceda                      ,Monday,11,6,21,Afternoon,0,1,1,2,2.197063,41.411044,2017,2017-11-06
2017S004614    ,Sant Marti,Provençals del Poblenou,Espronceda / Corts Catalanes                      ,Thursday,5,25,11,Morning,1,0,1,2,2.197063,41.411044,2017,2017-05-25
2017S006066    ,Sant Marti,Provençals del Poblenou,Bac de Roda / Corts Catalanes                     ,Wednesday,7,12,13,Morning,0,0,0,2,2.19819,41.411891,2017,2017-07-12
2017S004565    ,Sant Marti,Provençals del Poblenou,C-31                                              ,Tuesday,5,23,15,Afternoon,1,0,1,2,2.206646,41.418012,2017,2017-05-23
2017S006418    ,Sant Marti,Provençals del Poblenou,Prim / Corts Catalanes                            ,Saturday,7,22,18,Afternoon,3,0,3,2,2.208398,41.419569,2017,2017-07-22
2017S006028    ,Sant Marti,Provençals del Poblenou,Bilbao / Corts Catalanes                          ,Thursday,6,29,18,Afternoon,1,0,1,2,2.194859,41.409289,2017,2017-06-29
2017S003095    ,Sant Marti,Provençals del Poblenou,C-31                                              ,Tuesday,4,4,8,Morning,1,0,1,2,2.198401,41.412009,2017,2017-04-04
2017S006589    ,Sant Marti,Provençals del Poblenou,Paraguai / Josep Pla                              ,Friday,7,28,18,Afternoon,2,0,2,3,2.206224,41.416095,2017,2017-07-28
2017S001144    ,Sant Marti,Provençals del Poblenou,CTRA C-31                                         ,Friday,2,10,20,Afternoon,1,0,1,3,2.203262,41.415467,2017,2017-02-10
2017S010558    ,Sant Marti,Provençals del Poblenou,Corts Catalanes                                   ,Thursday,12,21,13,Morning,1,0,1,2,2.201365,41.413607,2017,2017-12-21
2017S002586    ,Sant Marti,Provençals del Poblenou,GV CORTS CATALANES / Selva de Mar                 ,Friday,3,31,17,Afternoon,1,0,1,2,2.201634,41.414447,2017,2017-03-31
2017S007648    ,Sant Marti,Provençals del Poblenou,Pere IV / Prim                                    ,Friday,9,15,21,Afternoon,1,0,1,2,2.209859,41.41847,2017,2017-09-15
2017S006670    ,Sant Marti,Provençals del Poblenou,Selva de Mar / Cristóbal de Moura                 ,Tuesday,8,1,20,Afternoon,4,0,4,2,2.206286,41.410903,2017,2017-08-01
2017S006697    ,Sant Marti,Provençals del Poblenou,Perú / Selva de Mar                               ,Wednesday,8,2,16,Afternoon,1,0,1,2,2.202894,41.413519,2017,2017-08-02
2017S002419    ,Sant Marti,Provençals del Poblenou,SELVA DE MAR / Pere IV                            ,Saturday,3,25,21,Afternoon,2,0,2,2,2.20469,41.412124,2017,2017-03-25
2017S001468    ,Sant Marti,Provençals del Poblenou,BAC DE RODA / Pere IV                             ,Wednesday,2,22,12,Morning,1,0,1,2,2.202247,41.408839,2017,2017-02-22
2017S003628    ,Sant Marti,Provençals del Poblenou,Bac de Roda                                       ,Sunday,4,23,15,Afternoon,0,2,2,2,2.203393,41.408184,2017,2017-04-23
2017S007565    ,Sant Marti,Provençals del Poblenou,Corts Catalanes                                   ,Tuesday,9,12,19,Afternoon,3,0,3,4,2.206492,41.417448,2017,2017-09-12
2017S010024    ,Sant Marti,Provençals del Poblenou,Diagonal                                          ,Friday,12,1,8,Morning,2,0,2,2,2.195812,41.405776,2017,2017-12-01
2017S006442    ,Sant Marti,Provençals del Poblenou,Perú / Poblenou                                   ,Monday,7,24,12,Morning,1,0,1,2,2.193796,41.406675,2017,2017-07-24
2017S005635    ,Sant Marti,el Poblenou,Pallars                                           ,Wednesday,6,28,18,Afternoon,1,0,1,3,2.202566,41.40464,2017,2017-06-28
2017S005879    ,Sant Marti,Diagonal Mar i el Front Marítim del Poblenou,Diagonal / Selva de Mar                           ,Wednesday,7,5,23,Night,2,0,2,2,2.209035,41.408859,2017,2017-07-05
2017S000182    ,Sant Marti,Diagonal Mar i el Front Marítim del Poblenou,SELVA DE MAR / Pallars                            ,Monday,1,9,9,Morning,1,0,1,2,2.208531,41.409255,2017,2017-01-09
2017S003944    ,Sant Marti,Diagonal Mar i el Front Marítim del Poblenou,Diagonal / Pallars                                ,Thursday,5,4,8,Morning,1,0,1,2,2.208531,41.409255,2017,2017-05-04
2017S006679    ,Sant Marti,el Poblenou,Diagonal / Pere IV                                ,Wednesday,8,2,9,Morning,1,0,1,2,2.200672,41.406603,2017,2017-08-02
2017S005801    ,Sant Marti,el Poblenou,Llull / Poblenou                                  ,Tuesday,7,4,12,Morning,1,0,1,1,2.201748,41.400697,2017,2017-07-04
2017S006230    ,Sant Marti,el Poblenou,Bac de Roda / Antic de València                   ,Monday,7,17,14,Afternoon,1,0,1,2,2.204535,41.407115,2017,2017-07-17
2017S006821    ,Sant Marti,el Poblenou,Litoral                                           ,Monday,8,7,15,Afternoon,1,0,1,2,2.222491,41.409593,2017,2017-08-07
2017S001695    ,Sant Marti,el Poblenou,BILBAO                                            ,Wednesday,3,1,16,Afternoon,1,0,1,2,2.205282,41.401369,2017,2017-03-01
2017S005907    ,Sant Marti,el Poblenou,Litoral (Llobregat)                               ,Thursday,7,6,17,Afternoon,1,0,1,2,2.20396,41.393733,2017,2017-07-06
2017S010198    ,Sant Marti,el Poblenou,Litoral / Bogatell                                ,Thursday,12,7,13,Morning,1,0,1,2,2.20769,41.39576,2017,2017-12-07
2017S010268    ,Sant Marti,el Poblenou,Litoral (Llobregat)                               ,Tuesday,12,12,7,Morning,1,0,1,3,2.208987,41.398714,2017,2017-12-12
2017S006724    ,Sant Marti,el Poblenou,B-10 (Llobregat)                                  ,Thursday,8,3,7,Morning,2,0,2,5,2.206529,41.395659,2017,2017-08-03
2017S001521    ,Sant Marti,el Parc i la Llacuna del Poblenou,SARDENYA / Av Meridiana                           ,Friday,2,24,9,Morning,1,0,1,2,2.186869,41.393129,2017,2017-02-24
2017S008353    ,Sant Marti,el Parc i la Llacuna del Poblenou,Pamplona                                          ,Tuesday,10,10,13,Morning,2,0,2,2,2.191284,41.396885,2017,2017-10-10
2017S003647    ,Sant Marti,el Parc i la Llacuna del Poblenou,Corts Catalanes                                   ,Monday,4,24,13,Morning,1,0,1,2,2.190129,41.406151,2017,2017-04-24
2017S001180    ,Sant Marti,el Parc i la Llacuna del Poblenou,PAMPLONA / Pallars                                ,Sunday,2,12,19,Afternoon,1,0,1,2,2.191548,41.396545,2017,2017-02-12
2017S009897    ,Sant Marti,el Parc i la Llacuna del Poblenou,Almogàvers / Nàpols                               ,Tuesday,11,28,9,Morning,1,0,1,1,2.183535,41.392288,2017,2017-11-28
2017S001393    ,Sant Marti,el Parc i la Llacuna del Poblenou,MARINA                                            ,Sunday,2,19,22,Night,1,0,1,3,2.187844,41.394392,2017,2017-02-19
